ID,Date,Amount
857,2024-07-10,306
533,2024-07-10,120
1612,2024-01-10,526
1206,2024-04-12,79
785,2024-01-17,978
283,2024-03-03,657
1090,2024-02-05,979
68,2024-07-04,182
1155,2024-05-09,249
1866,2024-03-03,8
567,2024-04-27,398
915,2024-05-08,757
1676,2024-05-09,109
619,2024-01-29,656
1021,2024-06-29,177
163,2024-01-08,262
1241,2024-04-09,675
488,2024-02-19,371
779,2024-04-24,125
31,2024-02-12,815
1020,2024-06-02,434
1103,2024-06-20,97
603,2024-06-07,174
768,2024-05-12,9
1981,2024-02-02,398
1481,2024-07-25,941
613,2024-07-22,177
186,2024-04-07,29
1439,2024-03-30,453
236,2024-05-14,154
1871,2024-03-08,272
346,2024-06-27,242
33,2024-04-08,292
1427,2024-04-01,946
642,2024-07-12,406
1117,2024-04-30,433
1131,2024-03-19,287
1684,2024-05-21,402
790,2024-03-02,236
1676,2024-05-06,411
1354,2024-05-16,985
140,2024-04-06,210
851,2024-06-17,317
510,2024-05-11,350
1234,2024-02-28,602
963,2024-03-31,184
1710,2024-01-29,617
219,2024-01-21,959
1923,2024-04-28,761
897,2024-03-23,207
861,2024-03-30,555
130,2024-02-19,41
416,2024-06-02,763
1587,2024-03-31,94
1776,2024-07-28,318
1736,2024-01-02,947
1001,2024-04-04,714
162,2024-06-23,156
1199,2024-03-10,265
429,2024-02-25,13
211,2024-05-11,123
1806,2024-04-05,73
588,2024-04-23,397
1259,2024-07-05,175
541,2024-06-05,171
5,2024-02-15,158
1425,2024-02-13,782
1924,2024-06-19,521
926,2024-01-26,135
1997,2024-05-26,895
39,2024-05-14,287
882,2024-01-12,776
867,2024-03-02,26
1833,2024-07-16,233
1741,2024-01-09,896
999,2024-05-04,620
97,2024-05-08,704
1887,2024-03-05,936
417,2024-04-02,783
462,2024-07-10,973
510,2024-05-12,743
1500,2024-01-11,971
1459,2024-06-12,142
1370,2024-03-10,729
1080,2024-01-29,715
1876,2024-02-27,976
127,2024-01-29,313
622,2024-07-15,844
1597,2024-04-09,799
1085,2024-02-24,72
261,2024-06-07,346
1712,2024-04-21,609
494,2024-03-23,390
1350,2024-07-26,525
1622,2024-03-27,392
748,2024-05-18,402
351,2024-01-31,281
1090,2024-01-30,971
802,2024-05-03,334
245,2024-05-22,245
1026,2024-07-08,378
1849,2024-02-06,147
1266,2024-04-13,484
1979,2024-04-21,904
1193,2024-05-05,281
1316,2024-04-10,476
12,2024-01-10,268
97,2024-05-15,799
596,2024-07-11,676
1679,2024-01-10,260
1065,2024-04-21,595
1759,2024-03-28,925
113,2024-05-06,880
538,2024-02-03,221
1573,2024-01-24,30
690,2024-05-14,884
1448,2024-04-15,70
1191,2024-01-13,91
1166,2024-02-20,180
1015,2024-05-03,872
1825,2024-06-24,734
1751,2024-04-08,49
1684,2024-07-19,994
1940,2024-03-10,848
1238,2024-06-08,913
1964,2024-07-18,964
886,2024-06-16,169
721,2024-04-19,413
144,2024-04-08,927
1898,2024-05-14,736
997,2024-02-08,846
1688,2024-07-02,703
800,2024-07-21,390
1437,2024-02-12,844
1647,2024-05-09,910
306,2024-04-25,66
1782,2024-04-14,677
1678,2024-05-06,758
1498,2024-04-24,167
429,2024-04-09,571
635,2024-03-27,474
1010,2024-04-22,771
325,2024-01-05,875
1667,2024-06-11,965
1997,2024-02-08,239
1787,2024-03-26,251
1200,2024-06-19,225
1615,2024-06-13,977
1170,2024-05-09,776
1031,2024-07-01,404
1984,2024-01-04,947
886,2024-03-21,774
145,2024-06-11,448
1829,2024-06-19,265
407,2024-03-30,210
1905,2024-02-28,379
261,2024-03-17,915
1256,2024-05-15,979
896,2024-02-03,904
833,2024-03-13,985
881,2024-01-20,874
1282,2024-01-03,649
1628,2024-02-27,504
520,2024-01-23,553
594,2024-05-29,38
1443,2024-05-30,653
326,2024-06-02,869
1452,2024-04-21,546
1889,2024-01-17,608
632,2024-06-01,752
448,2024-01-22,465
1325,2024-07-14,875
462,2024-02-10,976
342,2024-06-24,7
1100,2024-01-13,977
693,2024-06-15,460
991,2024-02-18,772
1477,2024-03-02,422
1991,2024-05-21,870
418,2024-01-02,988
882,2024-05-19,360
833,2024-05-10,284
1217,2024-07-11,138
761,2024-02-29,588
746,2024-01-11,352
1639,2024-01-24,953
56,2024-04-03,93
887,2024-01-01,255
1577,2024-01-21,242
1707,2024-03-01,165
1291,2024-06-21,45
441,2024-02-17,481
427,2024-01-22,828
1576,2024-04-22,44
1009,2024-02-28,678
677,2024-01-27,586
132,2024-02-28,120
837,2024-02-25,301
1150,2024-02-25,632
1881,2024-05-23,166
591,2024-03-29,878
621,2024-04-22,925
1563,2024-04-07,27
900,2024-03-29,977
952,2024-07-25,522
875,2024-01-18,497
1489,2024-07-12,665
474,2024-03-03,319
532,2024-06-19,522
485,2024-02-20,395
1857,2024-01-06,685
727,2024-04-13,363
749,2024-06-13,176
1242,2024-07-19,130
342,2024-02-26,183
1010,2024-04-05,881
832,2024-03-11,779
987,2024-04-24,881
573,2024-05-05,416
1956,2024-05-21,651
1075,2024-06-18,138
1884,2024-03-02,266
244,2024-05-25,323
692,2024-06-04,398
142,2024-04-15,897
1414,2024-02-24,520
252,2024-02-21,636
1846,2024-02-05,521
1553,2024-07-18,156
1578,2024-05-02,708
1339,2024-01-30,457
687,2024-02-02,252
111,2024-04-13,527
1062,2024-02-04,595
555,2024-02-21,509
1078,2024-06-20,988
1578,2024-01-05,77
1932,2024-03-12,457
18,2024-02-14,656
1620,2024-04-04,76
806,2024-03-10,521
1763,2024-05-11,974
250,2024-03-22,149
1314,2024-05-31,838
865,2024-07-26,235
1346,2024-04-11,742
115,2024-03-15,182
65,2024-07-17,507
388,2024-05-20,324
679,2024-07-24,241
444,2024-03-04,691
684,2024-04-01,365
1352,2024-05-18,196
409,2024-04-25,588
1455,2024-03-02,220
1542,2024-04-09,121
1905,2024-04-14,355
796,2024-04-06,195
644,2024-01-21,896
1901,2024-05-06,252
1855,2024-01-16,18
291,2024-02-01,717
925,2024-02-01,276
108,2024-01-24,7
90,2024-05-07,991
1483,2024-04-22,137
462,2024-06-16,68
172,2024-05-16,618
351,2024-05-25,716
1315,2024-05-12,337
1206,2024-02-20,613
400,2024-05-13,174
277,2024-05-08,650
1763,2024-03-29,185
701,2024-01-09,570
1388,2024-02-01,847
1942,2024-02-09,533
889,2024-02-21,375
1023,2024-04-02,768
464,2024-04-22,934
249,2024-04-23,852
1745,2024-07-09,137
1109,2024-04-22,735
1204,2024-05-10,838
1895,2024-01-03,519
548,2024-02-26,162
1003,2024-01-27,395
1977,2024-07-06,270
445,2024-06-05,400
165,2024-01-14,226
1894,2024-07-18,741
53,2024-03-06,612
1791,2024-04-17,217
466,2024-05-16,845
1415,2024-02-14,583
1600,2024-02-09,800
159,2024-07-23,203
1421,2024-03-18,292
486,2024-02-02,747
1086,2024-04-15,647
952,2024-07-23,347
1335,2024-07-18,503
944,2024-05-12,613
1750,2024-06-23,728
1114,2024-05-19,400
211,2024-07-16,337
1801,2024-06-14,478
59,2024-03-02,306
1276,2024-02-20,300
733,2024-07-05,701
612,2024-01-18,712
1083,2024-05-20,588
1544,2024-07-28,526
203,2024-07-09,880
1786,2024-05-19,989
571,2024-01-06,68
1491,2024-05-12,110
319,2024-06-01,428
756,2024-03-28,91
317,2024-06-19,813
1374,2024-07-24,887
1133,2024-07-03,32
642,2024-06-17,490
1790,2024-03-04,175
298,2024-07-27,7
1448,2024-01-05,991
886,2024-03-30,521
293,2024-02-25,862
32,2024-04-03,84
615,2024-04-12,147
1824,2024-03-20,64
431,2024-02-02,701
1306,2024-05-21,11
384,2024-07-06,278
848,2024-07-17,129
1233,2024-03-03,350
105,2024-04-19,118
1281,2024-01-03,317
323,2024-03-31,691
574,2024-05-09,813
1120,2024-07-23,199
50,2024-07-13,68
839,2024-07-03,180
499,2024-04-07,859
838,2024-02-03,496
720,2024-01-17,99
1665,2024-04-29,715
687,2024-02-14,119
1600,2024-05-25,996
1389,2024-04-26,961
1437,2024-01-04,720
1587,2024-02-20,789
1475,2024-06-17,996
919,2024-06-01,172
940,2024-06-25,528
1298,2024-02-09,422
1587,2024-07-11,397
586,2024-04-03,645
1509,2024-04-20,286
105,2024-03-05,49
643,2024-03-06,168
1676,2024-01-05,746
266,2024-02-06,707
1466,2024-03-09,744
1260,2024-07-07,721
891,2024-01-21,358
212,2024-06-25,738
656,2024-01-11,480
783,2024-06-28,345
260,2024-02-12,54
1134,2024-05-22,193
503,2024-03-14,953
1324,2024-05-26,269
847,2024-03-16,755
1218,2024-06-16,80
37,2024-06-11,861
1291,2024-04-10,755
1239,2024-01-03,174
1605,2024-01-10,195
997,2024-04-29,581
640,2024-06-30,712
90,2024-02-25,618
1587,2024-07-20,312
302,2024-05-12,333
1651,2024-03-05,455
553,2024-05-23,255
1343,2024-07-06,532
400,2024-02-20,300
1570,2024-05-08,483
1488,2024-06-22,468
1082,2024-05-06,702
1605,2024-05-21,477
160,2024-07-22,867
241,2024-03-18,530
701,2024-05-19,886
1399,2024-06-21,551
1738,2024-01-06,608
375,2024-06-22,675
568,2024-05-15,322
1502,2024-01-05,362
725,2024-07-01,817
1908,2024-04-23,944
218,2024-01-24,1
1502,2024-05-26,413
412,2024-02-21,347
1430,2024-04-11,378
1935,2024-02-13,333
1079,2024-04-20,961
350,2024-02-14,988
1679,2024-03-22,557
1513,2024-04-20,233
1864,2024-01-04,13
1396,2024-01-12,598
1926,2024-04-24,980
635,2024-02-26,512
1208,2024-03-17,468
1010,2024-07-25,57
1975,2024-01-12,272
126,2024-06-12,833
270,2024-04-24,792
1841,2024-03-06,876
1411,2024-06-23,148
397,2024-01-28,904
1460,2024-01-29,216
257,2024-02-14,408
1875,2024-01-26,68
1792,2024-03-03,915
716,2024-06-29,426
1165,2024-01-05,68
1511,2024-04-15,196
963,2024-07-27,948
150,2024-06-10,209
1005,2024-06-16,642
418,2024-02-09,71
904,2024-01-22,103
1945,2024-07-01,611
527,2024-04-20,930
632,2024-07-13,928
1892,2024-04-06,785
871,2024-05-13,714
471,2024-03-01,363
383,2024-06-26,100
952,2024-03-28,393
256,2024-05-22,743
1427,2024-05-23,80
1103,2024-01-10,102
1256,2024-03-19,878
1268,2024-02-25,803
414,2024-05-24,433
1987,2024-06-27,566
1322,2024-01-17,776
1834,2024-05-07,455
1278,2024-07-16,995
299,2024-05-15,517
1845,2024-03-05,347
1230,2024-05-24,699
1607,2024-05-14,980
86,2024-04-13,422
1216,2024-05-20,811
676,2024-07-18,462
1163,2024-05-08,129
1051,2024-02-08,842
17,2024-02-10,425
31,2024-02-05,47
594,2024-04-02,599
1766,2024-04-29,424
514,2024-01-16,765
1991,2024-01-03,828
766,2024-04-27,702
46,2024-03-28,485
257,2024-04-18,498
1292,2024-05-07,812
335,2024-07-09,455
1257,2024-07-14,334
1215,2024-02-24,968
1224,2024-05-15,769
1134,2024-02-04,836
1662,2024-05-29,844
1138,2024-04-07,395
1169,2024-03-06,324
125,2024-06-17,746
1558,2024-04-10,351
72,2024-02-24,945
1074,2024-03-14,785
66,2024-07-03,446
701,2024-02-24,145
455,2024-05-07,958
277,2024-01-04,605
582,2024-06-24,446
355,2024-03-30,252
120,2024-05-15,3
756,2024-01-04,636
1580,2024-04-26,772
1931,2024-07-20,774
633,2024-02-13,964
504,2024-02-08,287
89,2024-01-10,636
659,2024-05-22,686
1810,2024-03-30,329
1112,2024-02-22,966
1017,2024-02-27,933
948,2024-07-24,411
1855,2024-01-09,831
1098,2024-05-27,327
91,2024-03-19,745
1514,2024-03-23,346
314,2024-01-21,209
1036,2024-03-10,649
1146,2024-06-09,752
748,2024-04-30,329
138,2024-05-28,879
179,2024-07-27,755
676,2024-02-15,980
1356,2024-06-09,472
433,2024-04-17,332
292,2024-03-31,421
1095,2024-06-27,166
1571,2024-03-05,828
24,2024-03-07,917
96,2024-07-08,158
1172,2024-02-18,488
513,2024-07-21,216
1623,2024-04-27,103
191,2024-02-12,425
1825,2024-03-09,693
193,2024-03-09,332
493,2024-03-18,10
409,2024-05-20,482
583,2024-04-30,624
981,2024-04-21,439
144,2024-02-27,886
643,2024-03-24,721
582,2024-04-16,358
858,2024-02-01,868
1321,2024-07-16,536
90,2024-07-17,932
661,2024-02-05,650
426,2024-06-20,808
922,2024-04-18,883
488,2024-01-10,810
411,2024-07-01,513
155,2024-03-01,194
295,2024-06-12,173
1792,2024-02-29,38
880,2024-02-26,22
1837,2024-04-14,252
260,2024-03-01,618
448,2024-04-04,620
705,2024-07-23,283
128,2024-04-16,796
37,2024-04-05,746
774,2024-05-01,182
1381,2024-01-23,424
478,2024-06-02,226
1898,2024-03-25,796
17,2024-04-28,744
1346,2024-02-18,480
406,2024-07-07,883
1985,2024-01-09,312
361,2024-06-24,732
1274,2024-07-21,601
1183,2024-06-01,719
330,2024-03-20,884
1003,2024-03-07,723
258,2024-04-21,587
823,2024-05-30,815
560,2024-02-08,442
1852,2024-04-01,780
1212,2024-03-10,49
955,2024-02-16,877
184,2024-02-11,794
661,2024-04-15,760
1786,2024-01-12,726
167,2024-07-27,730
925,2024-02-16,211
57,2024-07-17,193
708,2024-07-17,573
1690,2024-02-02,788
73,2024-05-09,776
1264,2024-02-22,73
478,2024-04-09,999
1462,2024-05-04,283
1730,2024-06-01,800
242,2024-01-21,305
699,2024-06-06,941
728,2024-05-30,32
1709,2024-03-14,3
1783,2024-06-04,583
1657,2024-06-02,812
1573,2024-05-30,22
1233,2024-03-22,926
1061,2024-01-06,991
1665,2024-02-25,896
1309,2024-01-31,883
1231,2024-07-28,350
869,2024-05-04,25
1333,2024-06-10,641
1079,2024-05-14,816
728,2024-04-30,590
57,2024-02-17,339
1968,2024-05-19,823
335,2024-05-18,515
1412,2024-05-28,215
1610,2024-05-26,343
1945,2024-01-01,626
1235,2024-01-06,610
978,2024-03-21,610
1538,2024-07-22,246
639,2024-02-07,199
1808,2024-07-18,273
164,2024-06-30,873
1252,2024-06-15,939
412,2024-06-24,233
1508,2024-03-03,8
1219,2024-02-24,799
201,2024-05-16,5
416,2024-02-28,546
1675,2024-06-14,736
659,2024-05-10,81
1374,2024-06-09,608
723,2024-05-09,829
748,2024-06-14,44
1275,2024-01-18,778
1335,2024-07-02,864
1926,2024-03-03,318
1896,2024-03-11,833
655,2024-02-07,304
793,2024-06-17,160
1577,2024-07-14,907
92,2024-05-28,262
1639,2024-05-10,56
835,2024-02-22,346
1810,2024-02-12,440
1959,2024-05-09,217
988,2024-06-09,394
766,2024-05-11,806
355,2024-04-12,358
1565,2024-01-12,145
1092,2024-02-03,373
105,2024-07-17,440
1444,2024-05-17,366
1398,2024-05-21,260
693,2024-03-01,400
994,2024-01-11,915
135,2024-02-02,518
1901,2024-04-16,219
1251,2024-05-24,189
1305,2024-02-14,981
248,2024-07-15,2
1415,2024-05-21,137
1169,2024-07-02,269
859,2024-01-31,442
909,2024-04-20,216
1916,2024-06-16,989
504,2024-03-28,400
1777,2024-07-27,259
1851,2024-05-25,404
1305,2024-03-07,284
1161,2024-03-07,731
1606,2024-01-19,749
1070,2024-04-20,634
289,2024-05-25,432
1703,2024-03-04,990
304,2024-06-21,652
1111,2024-01-27,233
1137,2024-03-02,54
114,2024-05-13,5
290,2024-01-17,794
1881,2024-01-12,991
1793,2024-03-09,725
479,2024-06-28,675
981,2024-03-10,132
549,2024-05-10,153
1249,2024-04-17,377
1562,2024-06-30,909
1458,2024-05-25,97
1973,2024-06-11,646
1089,2024-03-26,900
959,2024-02-28,549
1623,2024-05-01,401
569,2024-07-18,724
343,2024-06-16,854
256,2024-04-10,210
1014,2024-01-30,24
1431,2024-06-26,174
298,2024-03-07,386
1675,2024-02-21,774
1339,2024-07-08,567
1963,2024-03-28,636
606,2024-05-10,558
722,2024-04-17,127
38,2024-03-19,586
970,2024-02-07,911
1286,2024-01-24,743
985,2024-06-17,982
770,2024-02-02,258
1631,2024-03-23,768
1540,2024-03-08,387
990,2024-05-25,524
208,2024-07-13,89
1094,2024-02-05,853
1991,2024-01-24,287
958,2024-07-13,85
892,2024-04-20,621
1617,2024-03-10,914
1740,2024-07-23,285
1235,2024-02-27,289
1492,2024-02-01,566
226,2024-01-16,230
970,2024-02-13,367
1536,2024-02-18,585
1888,2024-02-07,143
1882,2024-05-09,315
616,2024-06-09,511
1069,2024-01-11,748
1161,2024-02-29,649
1978,2024-01-21,778
686,2024-01-24,86
1248,2024-03-12,91
818,2024-04-07,288
409,2024-04-16,693
1829,2024-04-01,489
608,2024-01-10,161
1548,2024-07-10,437
1727,2024-07-25,312
1789,2024-06-26,727
607,2024-01-25,911
734,2024-05-15,660
758,2024-06-05,733
349,2024-06-16,651
1835,2024-01-28,2
1037,2024-03-25,462
211,2024-07-23,728
970,2024-07-25,670
1430,2024-04-23,979
336,2024-01-20,462
1042,2024-05-17,279
627,2024-03-19,449
904,2024-06-23,779
1628,2024-04-11,290
1727,2024-06-04,495
1319,2024-04-16,120
691,2024-07-26,250
399,2024-07-06,55
662,2024-04-28,845
1222,2024-01-14,829
869,2024-02-20,415
219,2024-03-13,26
1649,2024-04-13,428
920,2024-04-14,629
1857,2024-06-09,769
201,2024-03-05,356
411,2024-02-28,408
1676,2024-06-28,868
478,2024-05-30,971
202,2024-07-07,842
750,2024-06-18,101
1528,2024-04-29,912
970,2024-07-17,637
1542,2024-02-22,37
347,2024-04-03,602
21,2024-06-13,798
1333,2024-03-19,812
1162,2024-04-10,476
315,2024-04-13,876
834,2024-02-19,879
278,2024-06-26,237
1239,2024-04-24,390
1354,2024-05-11,63
1409,2024-06-17,482
1498,2024-05-02,705
1623,2024-01-01,185
1061,2024-01-09,271
1447,2024-04-19,215
17,2024-07-06,750
1268,2024-03-04,180
681,2024-03-03,399
885,2024-02-08,696
208,2024-01-09,670
1664,2024-07-13,611
548,2024-03-28,516
378,2024-06-05,438
1376,2024-04-01,333
1439,2024-06-12,483
1055,2024-02-06,22
64,2024-02-10,200
1724,2024-02-06,223
1006,2024-05-12,573
1681,2024-03-06,32
527,2024-03-28,916
354,2024-03-23,110
1133,2024-07-23,546
700,2024-06-17,511
1003,2024-02-24,576
1664,2024-03-27,258
1094,2024-07-09,806
694,2024-01-20,878
372,2024-06-19,631
1256,2024-05-21,389
1231,2024-03-08,488
1513,2024-03-07,521
45,2024-05-28,883
1540,2024-04-03,759
1608,2024-01-24,584
1712,2024-02-12,486
227,2024-01-25,657
1840,2024-07-14,634
446,2024-05-12,59
1377,2024-03-06,773
1763,2024-02-22,661
447,2024-04-20,158
977,2024-05-07,474
1145,2024-06-24,935
1525,2024-07-11,763
327,2024-06-08,192
736,2024-01-07,407
1910,2024-05-15,925
1350,2024-07-11,880
1439,2024-01-29,915
217,2024-02-21,798
1712,2024-01-05,659
1770,2024-04-26,486
1558,2024-02-03,755
1445,2024-07-25,917
659,2024-06-24,255
101,2024-04-26,767
1769,2024-04-19,185
49,2024-05-17,659
1197,2024-06-15,125
689,2024-05-24,755
1618,2024-07-08,215
1619,2024-03-08,546
1448,2024-04-07,157
101,2024-06-08,648
889,2024-07-25,749
1788,2024-01-21,548
1406,2024-03-19,102
1113,2024-06-11,503
167,2024-06-07,903
877,2024-04-12,800
1803,2024-01-09,126
463,2024-03-11,2
1440,2024-06-27,109
1735,2024-02-05,40
1438,2024-04-29,225
944,2024-02-06,316
1879,2024-06-24,575
1761,2024-03-18,352
263,2024-02-22,462
1102,2024-02-17,99
168,2024-01-05,402
1887,2024-07-10,556
333,2024-01-01,819
385,2024-06-17,70
230,2024-02-07,213
1590,2024-04-13,311
1376,2024-02-07,431
1305,2024-01-17,710
133,2024-04-29,374
1208,2024-04-08,50
442,2024-07-14,492
906,2024-05-14,949
1276,2024-04-11,997
1899,2024-07-05,220
1832,2024-04-26,277
1313,2024-07-07,769
1284,2024-03-14,85
127,2024-03-02,197
1936,2024-07-02,621
1116,2024-05-09,49
1090,2024-03-05,902
371,2024-07-10,474
1577,2024-03-17,416
51,2024-04-04,866
1603,2024-06-28,774
1743,2024-01-01,883
1777,2024-01-02,2
639,2024-05-31,214
1805,2024-05-26,397
1903,2024-02-29,286
301,2024-05-03,584
597,2024-02-17,43
1727,2024-04-03,328
980,2024-05-03,801
902,2024-06-07,264
1984,2024-07-01,738
809,2024-03-19,546
563,2024-06-11,584
1099,2024-06-06,329
1320,2024-03-12,236
1654,2024-07-09,604
1656,2024-06-28,609
1620,2024-01-17,95
1242,2024-07-24,836
1594,2024-06-25,816
1492,2024-03-24,60
639,2024-07-04,566
231,2024-05-28,605
1193,2024-05-12,608
499,2024-04-12,854
1506,2024-03-15,454
607,2024-05-18,998
1881,2024-04-16,300
877,2024-06-29,52
864,2024-02-05,269
31,2024-06-11,246
427,2024-07-24,961
1830,2024-01-12,176
1755,2024-01-01,177
97,2024-05-26,777
1154,2024-06-23,653
706,2024-07-04,922
607,2024-03-01,136
1121,2024-03-22,962
1512,2024-05-18,685
140,2024-04-07,898
1699,2024-05-19,588
530,2024-02-04,437
819,2024-07-27,682
1946,2024-02-12,107
954,2024-01-05,329
129,2024-05-06,281
75,2024-05-15,159
808,2024-01-14,965
532,2024-05-23,908
786,2024-04-03,540
568,2024-07-25,990
606,2024-05-25,7
1450,2024-01-04,640
1653,2024-02-01,546
634,2024-05-07,471
74,2024-01-06,746
1657,2024-05-28,219
1204,2024-03-07,659
699,2024-06-14,475
1873,2024-07-04,820
1428,2024-02-05,405
1523,2024-01-04,583
1938,2024-03-14,14
1014,2024-07-20,589
811,2024-02-19,646
397,2024-03-06,104
1142,2024-02-24,564
571,2024-01-10,218
164,2024-03-08,863
656,2024-02-26,891
1024,2024-06-14,470
1853,2024-05-16,982
1550,2024-03-15,163
1044,2024-06-20,117
69,2024-04-07,192
1658,2024-07-17,190
1298,2024-06-12,998
1148,2024-07-08,554
1999,2024-06-26,68
152,2024-06-01,751
1443,2024-03-28,839
1596,2024-05-13,310
417,2024-01-12,240
1433,2024-06-20,215
764,2024-01-26,375
909,2024-05-11,448
548,2024-03-22,142
131,2024-02-11,845
1376,2024-06-26,203
250,2024-05-24,416
742,2024-06-26,210
1084,2024-05-12,852
1541,2024-05-30,31
822,2024-05-28,140
1644,2024-04-22,73
1355,2024-01-09,466
1662,2024-04-13,360
1146,2024-05-25,543
835,2024-03-23,540
13,2024-02-09,541
1419,2024-06-20,92
51,2024-06-12,102
695,2024-02-05,618
539,2024-05-14,956
150,2024-02-20,42
22,2024-05-04,474
404,2024-02-29,744
713,2024-03-03,521
1603,2024-03-30,80
217,2024-04-06,194
583,2024-07-23,646
1925,2024-02-06,231
806,2024-07-17,865
1970,2024-01-08,848
1946,2024-05-16,739
381,2024-05-06,534
961,2024-05-26,34
1609,2024-05-25,925
598,2024-06-22,217
588,2024-01-26,490
958,2024-03-03,127
348,2024-04-04,562
220,2024-05-23,513
342,2024-05-29,955
1179,2024-05-14,700
1862,2024-03-21,147
1631,2024-07-20,896
1773,2024-02-09,208
1615,2024-03-26,846
1891,2024-07-02,470
1593,2024-06-24,193
1583,2024-05-24,625
1289,2024-02-12,811
523,2024-05-10,427
1241,2024-04-23,36
629,2024-07-03,129
332,2024-07-08,797
1898,2024-01-13,831
1288,2024-05-17,922
1518,2024-04-30,364
628,2024-07-11,262
138,2024-03-04,388
904,2024-02-17,338
1958,2024-03-06,348
318,2024-07-04,106
868,2024-02-10,47
703,2024-07-08,576
690,2024-06-02,778
941,2024-07-27,62
1684,2024-03-11,998
1155,2024-05-03,749
1763,2024-02-09,692
1104,2024-03-26,183
669,2024-07-05,562
416,2024-04-27,166
1582,2024-06-12,13
1948,2024-04-04,581
1835,2024-07-02,278
865,2024-06-15,199
1754,2024-03-23,913
1246,2024-05-18,56
1254,2024-03-26,936
1715,2024-02-27,173
1215,2024-07-24,165
1843,2024-03-06,751
924,2024-03-08,208
1287,2024-01-21,303
1083,2024-03-20,471
1286,2024-07-15,898
1243,2024-07-02,398
719,2024-03-31,698
28,2024-04-29,957
1093,2024-03-20,611
933,2024-07-13,499
1487,2024-01-24,920
614,2024-07-15,166
1715,2024-07-07,44
1180,2024-05-02,718
1368,2024-02-13,472
1167,2024-02-06,411
381,2024-06-06,887
10,2024-07-08,867
50,2024-01-19,877
549,2024-04-22,240
290,2024-02-03,899
1,2024-03-20,443
816,2024-02-10,230
1938,2024-07-08,950
394,2024-02-24,636
489,2024-01-17,948
1147,2024-05-12,735
247,2024-04-27,328
157,2024-03-08,818
1322,2024-01-02,419
858,2024-07-10,801
1289,2024-05-11,486
535,2024-02-14,164
1914,2024-03-01,844
188,2024-05-23,333
445,2024-05-01,475
1865,2024-04-19,431
727,2024-04-11,654
694,2024-01-31,737
1253,2024-04-06,130
1727,2024-03-25,923
867,2024-01-16,250
860,2024-03-30,790
232,2024-01-06,830
1908,2024-05-06,203
405,2024-04-10,26
497,2024-02-16,137
1966,2024-04-16,920
465,2024-04-24,984
864,2024-03-22,637
914,2024-07-26,331
1302,2024-04-29,831
852,2024-04-20,88
986,2024-06-07,940
1434,2024-03-01,318
508,2024-01-19,290
1962,2024-05-12,957
1700,2024-02-20,209
1460,2024-03-17,946
1485,2024-05-14,541
1338,2024-03-09,916
1629,2024-02-09,217
522,2024-02-02,411
53,2024-02-12,354
1101,2024-06-14,378
610,2024-03-18,846
312,2024-06-30,204
990,2024-03-24,778
196,2024-03-30,544
1662,2024-03-15,21
892,2024-01-21,690
1053,2024-03-29,39
